id,titulo,trecho,classe_candidata_fraca,classe
410138,Corregedoria Nacional encerra inspeção ordinária no Tribunal de Justiça da Bahia,"A Corregedoria Nacional de Justiça encerrou, na sexta-feira (10/4), inspeção ordinária no Tribunal de Justiça do Estado da Bahia (TJBA). Os trabalhos tiveram início no dia 6 de abril e foram regulamentados pela Portaria CNJ n. 12/2026. A ação foi conduzida pelo desembargador Arnoldo Camanho de Assis e pelo juiz Lizandro Garcia Gomes Filho, ambos do Tribunal de Justiça do Distrito Federal e Territó",9,
411746,Nota da Corregedoria Nacional de Justiça à imprensa,"A Corregedoria Nacional de Justiça determinou, nesta terça-feira (28/4), a realização de uma correição extraordinária na 1ª Vara da Fazenda Pública Estadual de Manaus. A medida visa investigar possíveis irregularidades na tramitação de processos de alto impacto econômico entre a CIGÁS e a Petrobras. A diligência será realizada de forma presencial por uma equipe composta por juízes auxiliares, serv",8,
415262,Justiça do Trabalho do RS leva orientações e serviços ao PopRuaJud,"Acolhimento, orientação e acesso a direitos marcaram mais uma edição do PopRuaJud, realizada nesta quinta-feira (28/5), em Porto Alegre. A Justiça do Trabalho do RS participou da iniciativa ao lado de diversas instituições parceiras, mobilizadas para oferecer atendimentos à população em situação de vulnerabilidade social. Criado pelo Conselho Nacional de Justiça (CNJ), o PopRuaJud tem como objetiv",0,
408547,Reflexão e responsabilização para romper o ciclo da violência contra a mulher,"Não basta punir: é preciso responsabilizar e ter autoconsciência . Essa é a lógica por trás dos grupos reflexivos voltados a homens autores de violência doméstica, que vêm ganhando espaço no Brasil como estratégia para enfrentar o problema na raiz. Criados no contexto da Lei Maria da Penha (Lei n. 11.340/2006), esses grupos vão além da resposta penal tradicional e partem de um princípio importante",4,
403901,CNJ aprova novas boas práticas nos eixos de combate à violência e infância e juventude,"Levar cidadania, capacitação e inclusão socioeconômica a mulheres vulneráveis e vítimas de violência doméstica, além de promover a igualdade de gênero. Em outra frente, orientar pais que tiveram seus filhos acolhidos em instituições ou em situação de violação de direitos; e oferecer esporte, lazer e atividades culturais a crianças e adolescentes em situação de acolhimento institucional. Essas açõe",4,
400180,"Qualidade da capacitação do mediador é decisiva para a condução eficaz da mediação, diz pesquisa",Investir na capacitação do profissional responsável pela mediação no sistema de justiça é essencial para reduzir a morosidade processual e promover soluções de conflitos mais alinhadas aos interesses das partes. Estudo publicado na revista eletrônica do Conselho Nacional de Justiça ( e-Revista CNJ ) analisou como a capacitação formal e as competências pessoais influenciam no comportamento dos medi,2,
401183,Judiciário de Mato Grosso aposta no diálogo para reduzir conflitos e aproximar cidadãos,"Resolver problemas sem conflitos, com diálogo e acordo. É assim que o Judiciário tem atuado para contribuir com a pacificação social, por meio da mediação e da conciliação, caminhos que buscam soluções mais rápidas e menos desgastantes para quem procura a Justiça. Esses métodos permitem que as próprias pessoas participem da construção do acordo, com apoio de um mediador ou conciliador. A proposta ",2,
406730,CNJ e tribunais de justiça firmam acordo de cooperação para impulsionar modernização do Judiciário,"O Conselho Nacional de Justiça (CNJ) e os tribunais de justiça dos estados e do Distrito Federal assinaram, nesta terça-feira (10/3), instrumento de cooperação técnica destinado a fortalecer de ações de modernização do Poder Judiciário. A cerimônia ocorreu no Salão Nobre do Supremo Tribunal Federal (STF) e foi conduzida pelo presidente do STF e do CNJ, ministro Edson Fachin. O acordo estabelece di",9,
404509,TJPB institui Unidade de Sustentabilidade para fortalecer gestão do Plano de Logística Sustentável,"Com o objetivo de fortalecer a governança, o planejamento, o monitoramento e a avaliação do Plano de Logística Sustentável (PLS) no âmbito do Poder Judiciário estadual, foi criada a Unidade de Sustentabilidade no Tribunal de Justiça da Paraíba (TJPB). De caráter permanente, a unidade está subordinada diretamente à Presidência do TJPB, a quem compete assessorar o planejamento, a implementação, o ac",1,
413193,CNJ aplica censura a juíza por falta de cautela na homologação de perícias,"O Plenário do Conselho Nacional de Justiça (CNJ) aplicou pena de censura à juíza Ritaura Rodrigues Santana, então titular da 1ª Vara Cível de Campina Grande (PB), no julgamento conjunto de dois processos administrativos. Com isso, a juíza não poderá figurar em lista de promoção por merecimento pelo prazo de um ano. A decisão foi proferida nesta terça-feira (12/5), durante a 7ª Sessão Ordinária de ",8,
410118,TRE de Rondônia lança cartilha para prevenção e combate à violência política contra a mulher,"O lançamento oficial da Cartilha da Ouvidoria da Mulher foi destaque do evento “Mulher nas Eleições”, promovido pelo Tribunal Regional Eleitoral de Rondônia (TRE-RO). O documento reúne orientações sobre prevenção, acolhimento e canais de denúncia relacionados à violência política contra a mulher, reforçando o compromisso da Justiça Eleitoral com a promoção da igualdade de gênero e a proteção dos d",4,
415781,"Independência judicial é condição para democracia, afirma Fachin em evento na USP","O presidente do Conselho Nacional de Justiça (CNJ) e do Supremo Tribunal Federal (STF), ministro Edson Fachin, abriu nesta segunda-feira (8/6) o VI Congresso Brasileiro de Direito e Políticas Públicas, na Faculdade de Direito da Universidade de São Paulo (USP), com uma defesa enfática da independência judicial como condição essencial para a democracia. “O Judiciário, por meio de políticas públicas",3,
416328,CNJ e OAB debatem medidas para acelerar e padronizar pagamento de precatórios,"O Conselho Nacional de Justiça (CNJ) iniciou uma série de debates para atualizar as regras de gestão de precatórios no país. O objetivo é aumentar a eficiência administrativa, garantir maior segurança jurídica e acelerar o pagamento dos valores devidos aos cidadãos. As reuniões, conduzidas nesta semana pelo conselheiro Ulisses Rabaneda — presidente do Comitê Nacional de Precatórios —, reuniram rep",9,
406040,Mutirão do TJCE para revisão de prisões no semiaberto tem legalidade confirmada pelo CNJ,"O Conselho Nacional de Justiça (CNJ) julgou improcedente o pedido de providências apresentado pelo Ministério Público do Estado do Ceará (MPCE) contra o Tribunal de Justiça do Estado do Ceará (TJCE). O órgão ministerial cearense questionava a legalidade da Portaria Conjunta n. 1/2026, que instituiu um mutirão de execução penal na Comarca de Fortaleza para a revisão das prisões de pessoas em regime",8,
404046,CNJ inicia mapeamento nacional de iniciativas culturais no sistema prisional,"O Conselho Nacional de Justiça (CNJ) inicia, nesta terça-feira (10/2), consulta pública nacional para mapear iniciativas culturais desenvolvidas no sistema prisional ou voltadas a pessoas egressas e seus familiares. Alinhada ao plano Pena Justa , a iniciativa busca identificar e reunir experiências já em curso ou com interesse de atuação nessa área. As inscrições ficam abertas até 10 de março e de",5,
404717,Corregedoria Nacional fará inspeção ordinária no TJMG a partir de 23 de março,"A Corregedoria Nacional de Justiça realiza, entre os dias 23 e 27 de março, inspeção ordinária no Tribunal de Justiça de Minas Gerais (TJMG). A ação integra o calendário anual de fiscalizações programadas pelo órgão. Durante o período, serão analisados os sistemas judiciais e as atividades das serventias extrajudiciais do estado. As inspeções têm como objetivo aprimorar a prestação dos serviços ju",9,
413718,Três conselheiras e dois conselheiros tomam posse no CNJ nesta segunda-feira (18/5),"Com a presença do presidente do Conselho Nacional de Justiça (CNJ) e do Supremo Tribunal Federal (STF), ministro Edson Fachin, será realizada, nesta segunda-feira (18/5), a cerimônia de posse dos novos conselheiros. O evento está marcado para 16h, no Plenário. Passarão a integrar o Conselho: a ministra do Tribunal Superior do Trabalho (TST) Kátia Magalhães Arruda, o desembargador do Tribunal Regio",9,
405030,Acordo redefine parâmetros para custeio de medicamentos oncológicos pelo SUS,"O Plenário do Supremo Tribunal Federal (STF) homologou, por unanimidade, na quinta-feira (19/2), acordo firmado entre a União, os estados e os municípios que estabelece diretrizes de ressarcimento e define a competência para o julgamento de ações relativas à aquisição de medicamentos oncológicos. O acordo foi apresentado no Recurso Extraordinário (RE) 1366243 , no qual foi fixado o Tema 1.234 da r",2,
414318,Justiça do DF promove seminário sobre prevenção da violência contra crianças e adolescentes,"O Tribunal de Justiça do Distrito Federal e dos Territórios (TJDFT) realizou, nessa terça-feira, 19/5, o seminário Maio Laranja: Mês da Infância Protegida – Estratégias de prevenção e enfrentamento da violência contra crianças e adolescentes. O evento aconteceu no auditório do Fórum da Justiça da Infância e da Juventude, localizado na Asa Norte, e contou com a participação de diversas autoridades ",6,
416380,Boas práticas para solucionar questões de saúde podem concorrer a prêmio do CNJ,"Interessados em concorrer ao Prêmio Justiça & Saúde têm até o dia 20 de julho para fazer a inscrição na premiação promovida pelo Conselho Nacional de Justiça (CNJ). Em sua quarta edição, a iniciativa busca destacar ações que reduzam a judicialização na saúde e que fortaleçam a cidadania por meio da promoção da segurança jurídica, processual e institucional. Acesse o regulamento O Prêmio está organ",2,
410158,Agenda Justiça Juvenil é apresentada em evento no TJ de Pernambuco,"O Tribunal de Justiça de Pernambuco (TJPE), por meio do Grupo de Monitoramento e Fiscalização do Sistema Carcerário e Socioeducativo (GMF), realizou a 23ª Reunião Ordinária da Câmara Técnica Permanente de Políticas Socioeducativas, desta vez com a participação do Departamento de Monitoramento e Fiscalização do CNJ (DMF), ocasião em que foi apresentada a Agenda Justiça Juvenil. O encontro consolido",5,
414163,CNJ intensifica ações de proteção às mulheres durante Justiça Itinerante no Marajó,"O Conselho Nacional de Justiça (CNJ) mobiliza, nesta semana, uma série de ações voltadas ao enfrentamento da violência contra mulheres e meninas durante a 4ª edição da Justiça Itinerante Cooperativa da Amazônia Legal, realizada nos municípios de Breves, Portel e Melgaço, no Arquipélago do Marajó (PA). A iniciativa reúne atendimentos, oficinas e articulação institucional para ampliar o acesso à Jus",4,
414917,Conecta abre novo edital para nacionalizar projetos de tecnologia de tribunais,"O Conselho Nacional de Justiça (CNJ) lançou, nesta quarta-feira (27), o Edital de Nacionalização de Soluções Tecnológicas no Âmbito do Programa Conecta . A iniciativa busca selecionar ferramentas desenvolvidas pelos tribunais brasileiros com potencial de adoção em todo o país, ampliando o compartilhamento de inovações entre os órgãos do Poder Judiciário. Desenvolvido pelo Justiça 4.0 e instituído ",1,
414784,Acordo entre CNJ e Ministério da Agricultura vai agilizar recuperação judicial de produtores rurais,"O Conselho Nacional de Justiça (CNJ) e o Ministério da Agricultura e Pecuária (Mapa) deram início a um projeto-piloto voltado ao uso de tecnologia de monitoramento geoespacial em processos de recuperação judicial de produtores rurais. O anúncio foi feito pelo conselheiro do CNJ Rodrigo Badaró durante a 8ª Sessão Ordinária de 2026, realizada nesta terça-feira (26/5). A iniciativa integra a infraest",1,
407652,23º Prêmio Innovare: abertas inscrições para a Categoria CNJ de Boas Práticas,"Estão abertas as inscrições para o 23º Prêmio Innovare (ano 2026). Interessados em disputar a Categoria CNJ de Boas Práticas do Poder Judiciário devem se inscrever no Portal de Boas Práticas até o dia 22 de abril. https://boaspraticas.cnj.jus.br/portal A categoria CNJ está no eixo Transparência. Poderão concorrer práticas que promovam, no âmbito do Poder Judiciário, o acesso à informação com simpl",1,
413026,Minuta apresentada ao presidente do CNJ define parâmetros para análise de provas digitais,"Uma minuta de resolução que estabelece diretrizes para o controle judicial da cadeia de custódia de vestígios digitais e para a apreciação da fiabilidade de provas digitais foi entregue para avaliação do presidente do Conselho Nacional de Justiça (CNJ), ministro Edson Fachin. O documento é resultado de estudos e debates realizados por grupo de trabalho instituído no âmbito do CNJ para discutir par",1,
401450,TJSE entrega livros para unidades de acolhimento e socioeducativas,"A Coordenadoria da Infância e Juventude (CIJ) do Tribunal de Justiça de Sergipe (TJSE) entregou livros para unidades de acolhimento institucional e de cumprimento de medidas socioeducativas neste mês. O material foi arrecadado durante a campanha Adote uma Cartinha, Presenteie com um Livro , realizada pela CIJ em dezembro de 2025. “A ideia era que um presente coletivo pudesse motivar as crianças e ",5,
410814,CNJ e gestores discutem padronização das diretrizes para o pagamento de precatórios,"O Conselho Nacional de Justiça (CNJ) e a Câmara Nacional de Gestores de Precatórios (CNGP) estão realizando um diálogo técnico sobre os principais desafios enfrentados pelos tribunais em relação ao pagamento de precatórios. Entre eles, está a alteração na resolução que trata da gestão e dos procedimentos operacionais desses pagamentos. Os representantes da CNGP estiveram reunidos, em 15 de abril, ",9,
401828,Apadrinhamento Afetivo: oportunidade de convivência familiar a crianças acolhidas,"Os programas de Apadrinhamento Afetivo e Financeiro no estado de São Paulo contam com uma página no site do Tribunal de Justiça de São Paulo (TJSP) para oferecer à população informações sobre os objetivos do trabalho, regramento e a lista das comarcas participantes. A ideia é apoiar jovens com menos chances de adoção. Acesse o portal do Apadrinhamento Afetivo. Direcionado a jovens com remotas poss",6,
404141,Bloquinho do Respeito: CNJ faz campanha pela proteção de crianças e adolescentes,"A proteção de crianças e adolescentes é o tema da campanha de Carnaval do Conselho Nacional de Justiça (CNJ) neste ano. O #BloquinhoDoRespeito, lançado nesta terça-feira (10/2), terá o lema “Cuidar é o nosso bloco”. A campanha reforça a proteção de direitos fundamentais desse público, além de divulgar canais e maneiras de denunciar violações. Até o dia 19 de fevereiro, serão divulgadas informações",6,
415105,Estudo vai avaliar integração nacional para tratamento de dúvidas registrais,"A possibilidade de padronizar e integrar nacionalmente o processamento das chamadas dúvidas registrais — procedimentos utilizados quando cartórios questionam pedidos apresentados por usuários — será avaliada pelo Conselho Nacional de Justiça (CNJ). O estudo irá diagnosticar a viabilidade de integração tecnológica, interoperabilidade, padronização mínima e consolidação nacional de dados relacionado",8,
405092,Projeto Manhãs com Libras chega à quarta edição,"O Tribunal de Justiça de São Paulo (TJSP) deu início em fevereiro à quarta edição do projeto Manhãs com Libras. Trata-se de iniciativa da Diretoria de Apoio aos Servidores (Daps), que realiza treinamentos semanais em Língua Brasileira de Sinas com servidores do TJSP. Os 404 inscritos foram divididos em oito turmas, que serão conduzidas pela servidora e intérprete de Libras Ariana Ribeiro Lara. Pre",0,
411958,11º Fonacor: Campbell Marques destaca políticas orientadas pelas realidades dos tribunais,"O corregedor nacional de Justiça, ministro Mauro Campbell Marques, abriu, nesta quarta-feira (29/4), o 11º Fórum Nacional das Corregedorias (Fonacor) com um panorama das ações do órgão desde 2024, quando assumiu o cargo no Conselho Nacional de Justiça (CNJ). Segundo ele, as medidas adotadas no último biênio buscaram ampliar a transparência e a segurança jurídica no sistema extrajudicial. Campbell ",3,
415638,Escuta promovida pelo CNJ reúne comunidade quilombola e instituições para tratar de conflito territorial no Pará,"Uma comitiva do Conselho Nacional de Justiça (CNJ) esteve na comunidade de Cachoeira Porteira, no município de Oriximiná, no Oeste no Pará, para uma escuta qualificada à população com relação a conflitos fundiários de sobreposição de territórios quilombolas e indígenas na região. O intuito é reunir informações técnicas, sociais e institucionais que possam subsidiar soluções consensuais e prevenir ",0,
406629,Corregedoria Nacional de Justiça inicia inspeção ordinária no TJRS,"A Corregedoria Nacional de Justiça (CNJ) iniciou, na manhã desta segunda-feira (9/3), os trabalhos de inspeção ordinária no Tribunal de Justiça do Rio Grande do Sul (TJRS). A atividade tem o objetivo de verificar o funcionamento de setores administrativos e judiciais do tribunal, tanto no primeiro quanto no segundo grau, além das serventias extrajudiciais. A Portaria n. 1/2026 prevê a realização d",9,
399925,Início do Pena Justa para retomada de controle das prisões marcou ações do CNJ em 2025,"O que acontece no sistema prisional brasileiro impacta diretamente a segurança pública e exige a retomada do controle desses espaços pelo Estado. Foi a partir desse entendimento que, em 2025, o Conselho Nacional de Justiça (CNJ) trabalhou para lançar o Pena Justa e iniciar sua implementação em todo o país, com mais de 300 metas previstas até 2027. A partir de decisão do Supremo Tribunal Federal (S",5,
401721,TJMA articula ação de compensação ambiental com plantio de mudas em São Luís,"O Tribunal de Justiça do Maranhão (TJMA) realizou a reunião de alinhamento para a 1ª Ação de Compensação de Gases de Efeito Estufa do Judiciário maranhense. A iniciativa integra o projeto Semente Ativa e prevê o plantio de 200 mudas nativas, em parceria com órgãos municipais. A ação será realizada no bairro da Cohab, em São Luís, e contará com a parceria do Impur, da Secretaria Municipal de Meio A",7,
410687,Federação das Indústrias firma adesão ao Programa Novos Caminhos no RJ,"O presidente do Tribunal de Justiça do Rio de Janeiro, desembargador Ricardo Couto de Castro, recebeu, na tarde da terça-feira (14/4), representantes da Federação das Indústrias do Estado do Rio de Janeiro (Firjan) para assinatura do termo de adesão integrante do Acordo de Cooperação Técnica CNJ/TJSC/TJRJ n. 34/2025 para implementação da Política Judiciária Programa Novos Caminho/CNJ – Módulo do R",5,
409833,Semana da Saúde: Atendimentos são realizados na periferia de Porto Velho,"Moradores da Vila Princesa, região periférica de Porto Velho, receberam, nesta terça-feira (7/4), uma ação de atendimentos na área da saúde durante a 2ª edição da Semana Nacional da Saúde, um evento proposto pelo CNJ em alusão ao Dia Mundial. Na quarta-feira (8/4), os atendimentos foram prestados às crianças de um abrigo institucional. A iniciativa, realizada em conjunto com os tribunais de todo p",2,
416615,Nota da Corregedoria Nacional de Justiça,"Neste domingo (14/6), o Conselho Nacional de Justiça realiza a 3ª edição do Exame Nacional dos Cartórios (ENAC), com aplicação simultânea nas 27 capitais do país. A edição reúne 9.326 inscrições, entre as quais constam candidatos autodeclarados pessoas negras, indígenas, quilombolas e pessoas com deficiência. O corregedor nacional de Justiça, ministro Mauro Campbell Marques, acompanha pessoalmente",8,
400228,"Judiciário ainda reflete desigualdade racial, afirma estudo","A análise da desigualdade racial a partir da branquidade do Poder Judiciário brasileiro e de seus privilégios estruturais — e de como esse fenômeno restringe o acesso e a permanência de pessoas negras na magistratura — constitui o eixo central do artigo O Véu da Branquidade e a Representatividade no Judiciário. De autoria do jurista Fernando Nascimento dos Santos, o texto aprofunda as dinâmicas de",3,
409770,"Segundo dia da Semana de Cultura articula trabalho, formação e acesso à leitura no RJ","Da terra cultivada na colônia agrícola em Magé aos corredores de uma editora de livros no centro do Rio de Janeiro, o segundo dia da Semana de Cultura no Sistema Prisional promoveu experiências e debates que envolveram pessoas privadas de liberdade, egressos do sistema e servidores que trabalham nas penitenciárias do estado. O evento, que começou ontem , integra o Horizontes Culturais, estratégia ",5,
407334,TJGO reformula sentença ao aplicar protocolos do CNJ sobre perspectiva de raça e de gênero,"A Quarta Turma Julgadora da 2ª Câmara Cível do Tribunal de Justiça de Goiás (TJGO) aplicou, em uma mesma sessão de julgamento, dois instrumentos do Conselho Nacional de Justiça (CNJ): o Protocolo para Julgamento com Perspectiva Racial e o Protocolo para Julgamento com Perspectiva de Gênero. A desembargadora Sirlei Martins da Costa avaliou que os dois processos distintos envolviam situações de vuln",8,
416577,Festival em Pernambuco consolida diálogo e inovação sobre IA no Judiciário,"A Escola Judicial de Pernambuco (Esmape) promoveu, nos dias 8 e 9 de junho, a primeira edição do Festival de Inteligência Artificial do Judiciário (FIAJ), em uma imersão inédita sobre os impactos e as possibilidades da IA no sistema de justiça brasileiro. A supervisora da Política de Inovação do Poder Judiciário, conselheira do CNJ Andréa Cunha Esmeraldo, participou da solenidade de abertura. A co",1,
415917,Leitura transforma vidas e reduz conflitos no Centro de Detenção de Cáceres,"Um projeto que começou atendendo 20 pessoas privadas de liberdade hoje alcança mais de 220 reeducandos no Centro de Detenção Provisório Masculino de Cáceres. Os resultados vão além da remição de pena: melhora na escrita, desenvolvimento do senso crítico, ampliação do vocabulário e até redução de conflitos dentro da unidade prisional. A experiência foi apresentada durante a capacitação Práticas de ",5,
411295,Justiça Itinerante leva cidadania e serviços essenciais às comunidades ribeirinhas,"O Tribunal de Rondônia promove mais uma operação da Justiça Itinerante para levar serviços essenciais de cidadania, Justiça e assistência social às comunidades ribeirinhas da região do Baixo Rio Madeira. O barco da Justiça partirá no dia 24 de abril, sexta-feira, do Porto do Cai N´Água, rumo à comunidade de Calama, primeira localidade atendida. Pela programação, a equipe permanecerá em Calama nos ",0,
405934,CNJ aprova nota técnica favorável a projeto que combate golpe do falso advogado,"O Plenário do Conselho Nacional de Justiça (CNJ) aprovou, nesta terça-feira (3/3), nota técnica favorável ao Projeto de Lei 4.709/2025, que cria medidas para prevenir e combater o chamado “golpe do falso advogado” e outras fraudes em processos eletrônicos. A decisão foi tomada durante a 1ª Sessão Extraordinária de 2026. A Nota Técnica 0001199-76.2026.2.00.0000 foi relatada pelo conselheiro Rodrigo",8,
415788,Justiça 4.0 lança curso para apoiar tribunais no uso do Prevjud,"O Conselho Nacional de Justiça (CNJ), no âmbito do Programa Justiça 4.0 , lança capacitação para uso do Serviço de Informação e Automação Previdenciária (Prevjud) . O curso é autoinstrucional, on-line , gratuito e busca apoiar magistradas, magistrados, servidoras e servidores no acesso às funcionalidades oferecidas pela ferramenta. De uso obrigatório para todos os tribunais brasileiros, o Prevjud ",1,
404556,"Cooperação institucional pauta reunião entre CNJ, PGE-SP e Secretaria de Segurança Pública de SP","O Conselho Nacional de Justiça (CNJ) e a Procuradoria-Geral do Estado de São Paulo (PGE-SP) realizaram reunião institucional, nesta quinta-feira (12/2), com o objetivo de tratar de temas estratégicos para o fortalecimento da atuação do sistema de Justiça e da Administração Pública, com destaque para o Juizado Especial da Fazenda Pública e para as ações coletivas envolvendo o funcionalismo público.",4,
402488,TRT da Paraíba avança na sustentabilidade e bate recordes de economia em 2025,"O Tribunal Regional do Trabalho da 13ª Região (TRT-13), na Paraíba, demonstrou avanços significativos na gestão socioambiental em 2025. De acordo com a Secretaria de Governança e Gestão Estratégica (Seggest), o tribunal avançou da quinta para a terceira posição no Índice de Desempenho em Sustentabilidade (IDS) do Conselho Nacional de Justiça (CNJ) entre os tribunais do trabalho, conforme o relatór",7,
403635,Projeto vencedor de prêmio nacional democratiza o acesso à saúde no RS,"A utilização estratégica de dados da judicialização da saúde tem permitido transformar demandas individuais em benefícios coletivos no Rio Grande do Sul. Essa é a principal contribuição do projeto Uso de Dados da Judicialização da Saúde para Aprimoramento da Política Pública, desenvolvido pela Procuradoria-Geral do Estado do Rio Grande do Sul (PGE-RS), vencedor da 3ª edição do Prêmio Justiça e Saú",2,
404576,CNJ lança solução para facilitar envio de informações sobre bens apreendidos no país,"O Conselho Nacional de Justiça (CNJ) disponibilizou uma solução que permite o envio e a atualização automatizada de informações sobre bens apreendidos em todo o país, especialmente por órgãos que já possuem sistemas próprios de gestão de bens. A nova ferramenta é uma API (sigla em inglês para Interface de Programação de Aplicações), que possibilita que dois softwares ou sistemas se comuniquem e tr",1,
401968,TRT-RJ compensa a emissão de mil toneladas de CO2 por meio da compra de créditos de carbono,"O Tribunal Regional do Trabalho da 1ª Região (TRT-RJ) realizou, no fim do ano de 2025, a compra de mil créditos de carbono para compensar as emissões de gases de efeito estufa do Tribunal referentes ao ano de 2024, conforme apurado no Inventário de emissões de gases do efeito estufa do TRT-RJ . A iniciativa permitiu a compensação de mil toneladas de CO2, neutralizando parte das emissões geradas pe",7,
400150,Artigo analisa atuação do CNJ na superação do estado de coisas inconstitucional no sistema prisional,"A atuação do Conselho Nacional de Justiça (CNJ) na superação do Estado de Coisas Inconstitucional (ECI) no sistema prisional brasileiro é tema de artigo publicado na nova edição da Revista CNJ . Publicado no Portal do Conselho , o texto analisa o Plano Pena Justa, lançado em fevereiro de 2025, e discute seu potencial para transformar a política penal no país. Assinado pela psicóloga Laura Guimarãe",5,
416913,Pesquisa sobre avaliação do Poder Judiciário pela sociedade será apresentada nesta quinta (18),"O Conselho Nacional de Justiça (CNJ) vai apresentar, na quinta-feira (18/6), o resultado da 2ª Pesquisa sobre Percepção e Avaliação do Poder Judiciário Brasileiro. O estudo mapeou a avaliação de diferentes públicos — cidadãos com processo judicial recente, advogados, defensores públicos e integrantes do Ministério Público — sobre temas como acesso à Justiça, qualidade dos serviços, confiança insti",1,
413069,Ministro Fachin assina acordo com instituições financeiras para aperfeiçoar Sisbajud,"O presidente do Conselho Nacional de Justiça (CNJ) e do Supremo Tribunal Federal (STF), ministro Edson Fachin, firmou, nesta segunda-feira (11/5), acordo de cooperação técnica com representantes de cinco instituições financeiras (IFs) brasileiras. Elas participarão do projeto-piloto de transição controlada do novo Manual do Sistema de Busca de Ativos do Poder Judiciário (Sisbajud) . Entre as alter",9,
401058,Judiciário piauiense destina mais de 58 toneladas de materiais para reciclagem,"O Tribunal de Justiça do Piauí (TJPI) registrou, em 2025, um avanço expressivo na gestão de resíduos sólidos e na Política Institucional de Sustentabilidade. De acordo com relatório apresentado pelo Núcleo Socioambiental (Nusa) do Judiciário piauiense, ao longo do ano foram destinadas corretamente 58,6 toneladas de materiais recicláveis. Esse volume foi quase 50 vezes superior ao de 2024, quando f",7,
401373,Corregedoria-Geral de Justiça do Amazonas e CNJ preparam nova edição da Semana Solo Seguro Amazônia Legal,"No período de 16 a 20 de março, com abertura programada para ocorrer no estado do Amazonas, será realizada a nova edição da Semana Solo Seguro Amazônia Legal. Coordenado pela Corregedoria Nacional de Justiça, a ação pretende fortalecer a governança fundiária, a promoção da Justiça, o acesso regular à terra, a segurança jurídica e a proteção ambiental nos estados que compõem a Amazônia Legal: Amazô",0,
400922,Novos Caminhos completa dois anos com oportunidades para jovens em acolhimento institucional em todo o país,"Cerca de 150 jovens oriundos de programas de acolhimento institucional e/ou em cumprimento de medidas socioeducativas estão entre os 715 contemplados com vagas no Programa Petrobras Jovem Aprendiz (PPJA). A iniciativa está inserida na série de oportunidades ofertadas pela rede de entidades parceiras do programa Novos Caminhos, do Conselho Nacional de Justiça (CNJ), que celebra dois anos de existên",6,
412192,Justiça Originária: desafios persistem para levar a Lei Maria da Penha aos territórios indígenas,"Dados recentes sobre violência contra mulheres indígenas reforçam a urgência de políticas públicas específicas e de maior presença do Estado em territórios tradicionais. Levantamento com base no Sistema de Informação de Agravos de Notificação (Sinan), do Ministério da Saúde, aponta que a violência geral contra mulheres indígenas cresceu 258% entre 2014 e 2023. No mesmo período, os casos de violênc",2,
404950,Clube de leitura Cria das Letras chega a unidades socioeducativas em mais seis estados,"O projeto Cria das Letras, que implementa clubes de leitura em unidades socioeducativas, entra em sua segunda fase em 2026 com expansão para seis novos estados — Rio de Janeiro, Mato Grosso, Tocantins, Espírito Santo, Acre e Rio Grande do Sul. A iniciativa é coordenada pelo Conselho Nacional de Justiça (CNJ), no âmbito do Programa Fazendo Justiça , em parceria com o Programa das Nações Unidas para",5,
401563,Violência contra mulheres: TJRJ realiza capacitação na Liga Independente das Escolas de Samba,"Um “enredo” não raro no Carnaval, mas quase sempre silencioso, foi o foco do encontro promovido pelo Tribunal de Justiça do Rio de Janeiro (TJRJ) na Liga Independente das Escolas de Samba (Liesa). Com uma plateia majoritariamente masculina, as Juízas Luciana Fiala e Katerine Jatahy conduziram uma capacitação inédita de combate à violência contra a mulher na Passarela do Samba para os desfiles de 2",4,
406532,PopRuaJud 2026 começa no CNJ com participação de pessoas que viveram nas ruas,"O Conselho Nacional de Justiça (CNJ) realiza, nesta segunda-feira (9/3) e terça-feira (10/3), a abertura dos trabalhos da Rede PopRuaJud 2026, iniciativa voltada ao fortalecimento da política judicial de atenção às pessoas em situação de rua. O encontro ocorrerá no auditório do Conselho, em Brasília (DF), e reunirá integrantes do Sistema de Justiça, representantes de movimentos sociais e pessoas q",0,
411326,Programa Ciclo Verde fortalece política de sustentabilidade no Dia da Terra,"Em alusão ao Dia da Terra, celebrado neste 22 de abril, o Tribunal de Justiça do Estado do Piauí (TJPI) lançou o “Ciclo Verde TJPI: Programa de Destinação Sustentável de Bens em Depósitos Judiciais”. A iniciativa tem como objetivo assegurar a destinação ambientalmente adequada de bens sob custódia do Judiciário, consolidando um avanço relevante na política socioambiental da instituição. O presiden",7,
410679,TJ da Paraíba adota modelo Logística Reversa em todas as comarcas,"Manter o compromisso com a sustentabilidade é uma missão que exige atitude. É por isso que o Tribunal de Justiça da Paraíba tem promovido, constantemente, ações para assegurar a preservação do meio ambiente, o uso consciente de recursos naturais e o fortalecimento da responsabilidade socioambiental no âmbito do Poder Judiciário. Não à toa, o TJPB será o maior sistema de Logística Reversa de resídu",7,
